source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
news.in,http://news.in.msn.com/national/article.aspx?cp-documentid=5187654,3559,05/31/2011 06:00:00 PM,,"Chhatanga(?) village on Rishikesh-Yamunotri highway, Uttarkashi ","Dehra Dun, Jun 1 (PTI) A man was killed in landslides triggered by rains in Uttarkashi as light to moderate rains lashed most parts of Uttarakhand today bringing cold conditions in the hill state.  The rains triggered landslides at Chhatanga village in Uttarkashi district on Rishikesh-Yamunotri National Highway last evening, killing a 45-year-old man, officials said.","Chhatanga(?) village on Rishikesh-Yamunotri highway, Uttarkashi ",50km,landslide,rain,medium,unknown,1,,,,,glc,3559,India,IN,Uttarakhand,25753,Mussoorie,21.17342,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.2741,30.4783
Times of India,http://timesofindia.indiatimes.com/city/dehradun/150-Kedarnath-devotees-stranded-after-rain-triggers-landslide-in-Gaurikund/articleshow/42290299.cms,6341,09/11/2014 12:00:00 AM,,Gaurikund-Kedarnath pedestrian trek,Over 150 devotees on their way to Kedarnath and back were stuck on Thursday after 34 km long Gaurikund-Kedarnath pedestrian trek came to a grinding halt owing to landslide triggered by heavy rains near Gaurikund in the Rudraprayag district. Most of the stranded pilgrims are aged between 32 to 56 years.,Gaurikund-Kedarnath pedestrian trek,10km,landslide,downpour,medium,above_road,0,0,,,,glc,6341,India,IN,Uttarakhand,2571,RudraprayÄg,45.13481,11/04/2014 07:08:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0478,30.688
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2227,08/09/2010 12:00:00 AM,,"Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route, Uttarakhand ",As per media report landslides triggered by heavy rainfall on 9th August 2010 near Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route blocked the highway for 6 hours. ,"Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route, Uttarakhand ",50km,landslide,downpour,medium,unknown,0,,,,,glc,2227,India,IN,Uttarakhand,13865,JoshÄ«math,10.60095,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5306,30.6463
ibnlive.in.com,http://ibnlive.in.com/videos/400037/ground-report-massive-landslides-in-tipri-block-roads.html,4949,06/18/2013 03:00:00 PM,,Road Near Tipri To Kedarnath,(video) It is becoming difficult to reach people stranded in Uttarakhand by roads with massive landslides leading to roadblocks. CNN-IBN found one such landslide in Tipri on its way to Kedarnath.,Road Near Tipri To Kedarnath,5km,landslide,rain,medium,unknown,0,,,,,glc,4949,India,IN,Uttarakhand,27611,Tehri,2.40046,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.5017,30.3797
ibnlive.in.com,http://ibnlive.in.com/news/uttarakhand-floods-landslides-leave-40-dead-over-60000-stranded/399619-3.html,4936,06/17/2013 12:00:00 AM,,"Rambara District, Uttarakhand","The Dehradun Met department says the state capital received a record 340 mm of rainfall on Monday and the Met department has forecast more heavy rains in the next 24 hours. Several roads, including the National Highway 24, have been blocked to avoid any more traffic jams. Landslides have been continuing in various parts of the state. Cloudbursts and landslips killed 13 at Rambara in the district, they said adding a number of people were reported missing. Seventy-three houses were totally damaged in Rudraprayag, 60 in Pithoragarh, 19 in Uttarkashi, 10 in Dehradun and one each in Tehri and Bageshwar. (2nd article) Surrounded by dense green forest, with a waterfall nearby, the tiny village of Rambara was the most popular resting place for devotees trekking to Kedarnath from Gaurikund. But the flash floods that caused death and destruction at Kedarnath on June 16-17 spared none in Rambara. Nothing is left there, just nothing. The entire area, which housed around 100-150 shops and five hote","Rambara District, Uttarakhand",1km,landslide,downpour,large,unknown,13,,,,,glc,4936,India,IN,Uttarakhand,2571,RudraprayÄg,45.94088,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0544,30.6945
www.myrepublica.com,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=66685,5713,12/23/2013 03:00:00 PM,,Sarmoli Vdc,"Two women were killed and two others injured in a mudslide at Sarmoli VDC of the district on Monday. According to local residents, a mud mound collapsed when the women were digging the mud at Bithang on Monday afternoon. One of the deceased has been identified as Manamati Karki of Sarmola VDC. The two other injured have been identified as Harina Karki and Janaki Karki of the same VDC, who have been receiving treatment in a local health centre.",Sarmoli Vdc,5km,mudslide,mining,medium,unknown,2,2,,,,test,5713,Nepal,NP,Far Western,6758,LohaghÄt,22.07271,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.3109,29.3577
Times of India,http://timesofindia.indiatimes.com/city/dehradun/Valley-of-Flowers-shut-till-Aug-7-after-landslide-traps-86-trekkers/articleshow/53563403.cms,9449,08/04/2016 12:00:00 AM,,Valley of Flowers near Badrinath,,Valley of Flowers near Badrinath,5km,debris_flow,continuous_rain,medium,above_road,0,0,,,,glc,9449,India,IN,Uttarakhand,13865,JoshÄ«math,21.3573,08/09/2016 07:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.4954,30.7386
Indian Express,http://indianexpress.com/article/india/india-news-india/five-pilgrims-injured-after-landslide-in-uttarakhand-2946279/,9258,07/31/2016 12:00:00 AM,,"Janki Chatti, Uttarakhand, India","Five persons were on Sunday injured following a landslide in Rudraprayag district of Uttarakhand where incessant rain led to blocking of several roads including the routes for the Chardham yatra. According to the State Emergency Operations Centre (SEOC), the landslide in Janki Chatti area of the district injured five pilgrims while continuous rain in the region disrupted traffic at several points on the Chardham route. The victims, identified as Kapil Kumar, Sanjeev Kumar, Ajay Ajeet Bhardwaj and Vipin Pal have been admitted to the district hospital. The region has received continuous rain since on Saturday. Efforts are on to clear the roads, it said.","Janki Chatti, Uttarakhand, India",1km,landslide,continuous_rain,medium,above_road,0,5,,http://images.indianexpress.com/2016/07/pti7_22_2016_000250b_kuma759.jpg,,glc,9258,India,IN,Uttarakhand,17123,UttarkÄshi,27.21869,08/01/2016 03:57:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4375,30.9753
www.thehindubusinessline.com,http://www.thehindubusinessline.com/news/rains-trigger-cloudburst-landslides-in-uttarakhand/article4948408.ece,5182,07/24/2013 12:00:00 AM,,"Thirpak, Uttarakhand",The rains also triggered landslides in Tefna and Tirfaq villages due to which several houses collapsed. ,"Thirpak, Uttarakhand",5km,landslide,downpour,medium,unknown,0,,,,,glc,5182,India,IN,Uttarakhand,2000,PÄ«palkoti,15.26892,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.3628,30.301
ndtv,http://www.ndtv.com/article/india/four-die-in-landslides-in-uttarakhand-gangotri-rishikesh-highway-blocked-256310,4481,08/17/2012 12:00:00 AM,,"Chamoli, Uttarakhand","Four persons were killed and two others injured following heavy landslides in the Karanprayag area of Chamoli district on Friday. The four persons were travelling in a jeep when it was buried under the landslides in the area, District Magistrate SA Murugeshan told PTI over telephone. The landslides occurred due to heavy overnight rains in the area.Rains continued to lash several parts of the hill state during the past 24 hours even as the administration was keeping a close watch on the situation in Uttarkashi district where 28 people were killed in a cloudburst and floods on August 4.  ","Chamoli, Uttarakhand",5km,landslide,downpour,medium,unknown,4,,,,,glc,4481,India,IN,Uttarakhand,13865,JoshÄ«math,11.49171,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5605,30.6594
himachal.us,http://himachal.us/2010/09/22/heavy-rains-damage-roads-in-himachal-alert-sounded-in-kinnaur/22231/news/ravinder,2461,09/19/2010 12:00:00 AM,,"Karcham-Sangla rd, Himachal Pradesh","Though the administration was able to evacuate 43 trekkers on Tuesday but another 51 tourists, which include 5 French nationals, 11 Germans, 8 Israeliâs and 27 Bengali tourists are stranded in Sangla as the Karcham- Sangla road is blocked because of a rock fall, said Chaudhary. Efforts are being made to open the road, she added.","Karcham-Sangla rd, Himachal Pradesh",5km,landslide,downpour,medium,unknown,0,,,,,glc,2461,India,IN,Himachal Pradesh,1495,SarÄhan,40.07703,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.2114,31.4582
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2228,08/09/2010 12:00:00 AM,,"Dharasu and Nalupani near Uttarkashi on Rishikesh â Gangotri highway, Uttarakhand ",Landslides between Dharasu and Nalupani near Uttarkashi and at Menagarh near Sukki on the same day blocked the Rishikesh â Gangotri highway. ,"Dharasu and Nalupani near Uttarkashi on Rishikesh â Gangotri highway, Uttarakhand ",25km,landslide,downpour,medium,unknown,0,,,,,glc,2228,India,IN,Uttarakhand,17123,UttarkÄshi,10.80999,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3475,30.6785
dnaindia,http://www.dnaindia.com/india/report_three-killed-as-heavy-rains-continue-to-lash-uttarakhand_1412378,2104,07/20/2010 12:00:00 AM,,"Tanakupur-Pitoragarh highway, Kumaon(Kumaun) region, Uttarakhand",also at Tanakpur-Pithoragarh Highway in Kumaon region.,"Tanakupur-Pitoragarh highway, Kumaon(Kumaun) region, Uttarakhand",50km,landslide,downpour,medium,unknown,0,,,,,glc,2104,India,IN,Uttarakhand,4668,Champawat,5.43573,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.126,29.36
ibnlive.in.com,http://ibnlive.in.com/news/almora-roads-cave-in-get-washed-away-after-fresh-landslide/400275-3-243.html,4966,06/19/2013 12:00:00 AM,,"Almora, Uttarakhand",An incident of a fresh landslide has been reported from Almora in Uttarakhand which has led to the caving in of the roads. Reports say that several roads have been washed away as well.,"Almora, Uttarakhand",5km,landslide,rain,medium,unknown,0,,,,,glc,4966,India,IN,Uttarakhand,32442,Almora,1.94616,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.6805,29.5935
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-08/india/40442779_1_food-grains-villages-pithoragarh-district-headquarters,5022,07/04/2013 12:00:00 AM,,"Pithoragarh Tehsil, Uttarakhand","A 52-member batch of Kailash Mansarovar pilgrims has been stuck in Gunji town, 120 km from Pithoragarh, since July 4 due to landslides triggered by incessant rainfall over the past five days. The pilgrims are on their way back to Pithoragarh. ""Gunji has become inaccessible after all connecting roads leading to the town were washed away due to heavy landslides caused by incessant rains in the region,"" said a senior manager of the Kumaon Mandal Vikas Nigam in Nainital. An ITBP officer in Pithoragarh said it had so far not been possible to rescue the trapped pilgrims. ""Once it stops raining and the weather becomes normal, we will airlift all stuck pilgrims from Gunji to Pithoragarh,"" he said. The officer said although the pilgrims were staying at an ITBP guesthouse they might face a shortage of ration supplies if they were not airlifted within a day or two. A report reaching Pithoragarh district headquarters said 500 other people Ã from more than 15 far-flung and remote villages Ã wer","Pithoragarh Tehsil, Uttarakhand",25km,landslide,downpour,medium,unknown,,,,,,glc,5022,India,IN,Uttarakhand,47571,PithorÄgarh,1.21856,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.2214,29.58
Times of India,http://articles.timesofindia.indiatimes.com/2011-08-08/india/29863818_1_chandigarh-manali-manali-highway-landslides,3888,08/07/2011 01:00:00 AM,,Gumma on Pathankot-Mandi national highway,"Landslides triggered by incessant rains in Mandi district of Himachal Pradesh blocked Pathankot-Mandi and Chandigarh-Manali national highways for many hours on Sunday.  A massive landslide in Gumma on Pathankot-Mandi national highway No 20 blocked the road at around 1 am on Saturday-Sunday night. Traffic on the highway could be restored after about 12 hours on Sunday. Another landslide near Hanogi temple in Mandi had blocked the Manali highway at 10 pm on Saturday night.  The debris was removed within a few hours, but heavy downpour in Shambal village added to the debris of Saturday's cloudburst and again blocked the highway for more than two hours on Sunday morning. A huge rock came down on the highway near Mandi town at 7 am, which could be removed only after efforts of spanning over two hours.",Gumma on Pathankot-Mandi national highway,5km,landslide,downpour,medium,unknown,0,,,,,glc,3888,India,IN,Himachal Pradesh,8160,Rohru,17.08273,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.9258,31.2403
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/chardham-yatra-suspended-due-to-rains/752982.html,3746,07/08/2011 12:00:00 AM,,Lambagad,"Dehra Dun, Jul 8 (PTI) National highways leading to Himalayan shrines of Badrinath and Gangotri were today hit by fresh landslides following rains, stranding hundreds of pilgrims. Rishikesh-Badrinath national highway was blocked at Sayapul and Lambagad in Chamoli district, official sources here said. Rishikesh-Gangotri highway was also affected by landslides at Gangnani blocking movement of traffic, they said. Efforts are on clear the debris and reopen it for traffic as hundreds of pilgrims have stranded on the road, they said.",Lambagad,10km,landslide,downpour,medium,unknown,0,,,,,glc,3746,India,IN,Uttarakhand,13865,JoshÄ«math,11.47157,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5192,30.6509
india.nydailynews,http://india.nydailynews.com/newsarticle/50533f44c110c01e42000000/india-landslides-kill-28,4551,09/14/2012 12:00:00 AM,,"Bageshwar, Uttarakhand","At least 28 people in northern India died on Friday in landslides and flashfloods triggered by heavy overnight monsoon rains and about a dozen others are missing, a rescue official told AFP. The deaths occurred in the early hours after particularly heavy downpours in the Rudraprayag and Bageshwar districts of the scenic Himalayan state of Uttarakhand, Piyush Rautela from the state disaster management cell told AFP. A total of 19 bodies had been discovered in four villages in Rudraprayag and nine other corpses were found in Bageshwar, Rautela said.We estimate that some 10 or 11 people are still buried under the rubble (in Rudraprayag),"" Rautela added as rescue workers scrambled to locate survivors.  Read more: http://india.nydailynews.com/newsarticle/50533f44c110c01e42000000/india-landslides-kill-28#ixzz2JtmhHbcs  Read more: http://india.nydailynews.com/newsarticle/50533f44c110c01e42000000/india-landslides-kill-28#ixzz2Jtmammbu  Read more: http://india.nydailynews.com/newsarticle/50533","Bageshwar, Uttarakhand",5km,landslide,downpour,large,unknown,9,,,,,glc,4551,India,IN,Uttarakhand,8708,BÄgeshwar,0.56828,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.7758,29.841
The Times of India,http://timesofindia.indiatimes.com/city/mysuru/Temple-priest-53-others-rescued-from-Uttarakhand/articleshow/47850848.cms,7012,06/25/2015 12:00:00 AM,,5 km from Kedarnath Temple,They were stranded in the middle as landslides had taken place at several places en route to Kedarnath.,5 km from Kedarnath Temple,5km,landslide,downpour,medium,above_road,0,0,,,,glc,7012,India,IN,Uttarakhand,2571,RudraprayÄg,44.67748,06/29/2015 06:38:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0479,30.6838
dnaindia,http://www.dnaindia.com/india/report_rains-hit-normal-life-in-uttarakhand_1426128,2291,08/20/2010 12:00:00 AM,,"Ranachatti(?), route to Yamunotri, Garwhal division, Uttarakhand","Friday, Aug 20, 2010, 15:19 IST   Incessant rains continued to lash Uttarakhand triggering landslides and most of the rivers flowing at danger level today.  Meanwhile, landslides occurred at a few places in Garhwal Himalayas due to heavy rains in at Badrinath, Kedarnath, Yamunotri and Gangotri.  While Rishikesh-Gangotri highway was blocked by landslides at Bhatwari and Nalupani and Rishikesh-Badrinath at Lambagad, routes to Yamunotri was disrupted at Ranachatti and Kedarnath at Gaurikund, the officials said.  Work is on to clear the debris and repair the roads.","Ranachatti(?), route to Yamunotri, Garwhal division, Uttarakhand",10km,landslide,downpour,medium,unknown,0,,,,,glc,2291,India,IN,Uttarakhand,17123,UttarkÄshi,26.3194,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4151,30.966
Kathmandu Post,http://kathmandupost.ekantipur.com/news/2015-08-07/landslide-obstructs-darchula-tinkar-road.html,7595,08/07/2015 12:00:00 AM,,Kalon cliff in Api Municipality-6,Some villages in Darchula district have been cut off with the district headquarters Khalanga for the past one week due to the landslide at Kalon cliff in Api Municipality-6.,Kalon cliff in Api Municipality-6,10km,rock_fall,unknown,medium,above_road,0,0,,http://assets-cdn.ekantipur.com/images/the-kathmandu-post-archive/2015/20150807landslide-obstructs-darchula-tinkar-road-600x0.jpg,,glc,7595,Nepal,NP,Far Western,18317,DÄrchulÄ,3.16692,03/24/2016 07:27:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.5547,29.8587
sify.com,http://sify.com/news/landslides-flash-floods-damage-roads-in-uttarakhand-news-national-kjxruecgidd.html,2478,09/20/2010 12:00:00 AM,,"roads around Uttarkashi, Uttarakhand","Dehradun, Sep 23 (IANS) Widespread landslides and flash floods triggered by last week's torrential rains in Uttarakhand have cut off large parts of the Himalayan state and left hundreds of tourists and pilgrims stranded, including on the Mansarovar route.  The landslides and flash floods have claimed at least 68 lives since Sunday. A bus carrying foreign pilgrims on the 'char dham' yatra (four pilgrimages) was stranded in Uttarkashi for the past three days,' an official said. ","roads around Uttarkashi, Uttarakhand",25km,landslide,downpour,medium,unknown,0,,,,,glc,2478,India,IN,Uttarakhand,17123,UttarkÄshi,0.48748,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4401,30.7332
Ani News,http://www.aninews.in/videogallery2/40588-rishikesh-badrinath-highway-closed-due-to-landslide-in-rudraprayag.html,7273,07/26/2015 12:00:00 AM,,"Sirobagad, Rishikesh-Badrinath highway","The yatra to the Badrinath, Kedarnath and Hemkund Sahib was disrupted after Rishikesh-Badrinath highway was closed due to landslides triggered by heavy rains in Rudraprayag's Sirobagad.","Sirobagad, Rishikesh-Badrinath highway",5km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7273,India,IN,Uttarakhand,2571,RudraprayÄg,9.26371,07/27/2015 01:44:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.9014,30.2411
tribuneindia,http://www.tribuneindia.com/2010/20100923/main1.htm,2458,09/19/2010 12:00:00 AM,,"roads to Gangotri, Uttarakhand","Incessant rains and resultant floods and landslides have badly affected adventure tourism with tourists cancelling bookings. Some tourists were still stranded in upper reaches of Himalayas like Gangotri and Manali as landslides have blocked national highways. Almora, Rani Khet, Jolle Kote and Manali in the Kumaon region have become out of bounds due to heavy rains and landslides.  New Delhi, September 22  Incessant rains pouring over parts of North India since the past few days led to more areas being marooned by swollen rivers as the toll crossed 100 in the region with 14 more deaths in Uttar Pradesh today.","roads to Gangotri, Uttarakhand",25km,landslide,downpour,medium,unknown,0,,,,,glc,2458,India,IN,Uttarakhand,17123,UttarkÄshi,37.04628,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.7756,30.9015
zeenews.india.com,http://zeenews.india.com/news/uttarakhand/rains-continue-to-lash-u-khand-8-houses-damaged-i_869923.html,5360,08/18/2013 12:00:00 AM,,"Chamoli District, Uttarakhand","DMMC said the Rishikesh-Badrinath national highway is blocked at two places in Chamoli district due to landslides, whereas efforts are on in full swing to reopen Rishikesh-Gangotri and Rishkesh-Yamunotri highways, which are also blocked at various locations due to landslips. ","Chamoli District, Uttarakhand",5km,landslide,rain,medium,unknown,,,,,,glc,5360,India,IN,Uttarakhand,2000,PÄ«palkoti,12.96409,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.3158,30.3642
samaylive,http://www.samaylive.com/news/15-dead-in-uttarakhand-landslide/644753.html,1072,08/08/2009 02:00:00 AM,,"Bala, Pithoragarh, Uttarakhand (450Km from Deheradun)","At least 15 people were killed and 50 missing Saturday in a landslide triggered by heavy rains in Uttarakhand, an official said. The landslide occurred in Pithoragarh district, about 450 km from here. ""So far we have taken out 15 bodies from Bala village,"" an Indo-Tibetan Border Police (ITBP) official told IANS. The hilly region was lashed by downpour since Friday evening. Rescue workers were searching 50 people missing in the landslide. At least 46 families were affected by the tragedy, the official said. Two small villages were completely destroyed Saturday while one was partially knocked down, said Manoj Pande, a senior disaster management official in Pithoragarh district.","Bala, Pithoragarh, Uttarakhand (450Km from Deheradun)",10km,landslide,downpour,large,unknown,15,,,,,glc,1072,India,IN,Uttarakhand,47571,PithorÄgarh,0.55612,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.2098,29.5885
myrepublica,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=8789,1098,08/17/2009 11:00:00 PM,,"Amargadhi-5, Dadeldhura","Ganesh Thapa, 3, of Amargadhi-5 also died on the spot while four members of his family were injured when his house collapsed in the landslide on Monday night.","Amargadhi-5, Dadeldhura",25km,landslide,downpour,medium,unknown,1,,,,,glc,1098,Nepal,NP,Far Western,19014,DadeldhurÄ,1.10319,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.5792,29.3083
m.timesofindia.com,http://m.timesofindia.com/india/15000-tourists-struck-for-16-hours-in-Uttarakhand-after-landslides/articleshow/20582096.cms,4914,06/12/2013 10:00:00 PM,,"Rishikesh-Gangotri National Highway Near Mari Sainji Village, Uttarkashi, Uttarakhand","More than 15,000 tourists and pilgrims in 900-odd buses were stranded for over 16 hours following a landslide caused by heavy rainfall in Uttarkashi district of Uttarakhand along the 290km Rishikesh-Gangotri National Highway, before being rescued by Border Road Organisation personnel on Thursday. A sizeable part of the highway along the Maneri Sainji village was washed away after more than 15 hours of torrential downpour into the Bhagirathi river. A senior Uttarakhand disaster management official said Maneri Sainji is highly landslide-prone and dangerous during rainfalls. Most stranded people said they were stuck without food and water for more than 16 hours along the desolate stretch. ""We were trapped since 10pm on Wednesday, with no body turning up to help us. We feared the worst,"" said 67-year-old Anil Arora from Delhi. There were no highway dhabas either and the situation turned nightmarish for those in need of medical attention, said another tourist. Maneri Sainji is 20 km from ","Rishikesh-Gangotri National Highway Near Mari Sainji Village, Uttarkashi, Uttarakhand",5km,landslide,downpour,medium,unknown,0,,,,,glc,4914,India,IN,Uttarakhand,17123,UttarkÄshi,8.41608,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.5306,30.7394
Nepali Times,http://nepalitimes.com/news.php?id=15272#.WisBmXlOnMI,818,09/20/2008 12:00:00 AM,,5 dead in Jorayal,"In the hills, he paid a visit to Bhim Bahadur Bhat of Jorayal in Doti and his two surviving daughters. His wife and four other daughters died in a landslide on 20 September.",Jorayal in Doti,10km,landslide,downpour,medium,unknown,5,,,,,glc,818,Nepal,NP,Far Western,92294,Dhangarhi,32.67517,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.67774011,29.11803174
Times of India,http://timesofindia.indiatimes.com/city/dehradun/Rains-trigger-landslides-on-Yamnotri-and-Gangotri-highways-traffic-disrupted/articleshow/48505014.cms,7310,08/15/2015 12:00:00 AM,,Yamnotri highway,Roads were blocked at Silai bend and Paal village on Yamnotri highway,Yamnotri highway,25km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7310,India,IN,Uttarakhand,7725,Barkot,16.22059,08/17/2015 10:02:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3299,30.9085
news.in,http://news.in.msn.com/national/article.aspx?cp-documentid=5242640,3668,06/29/2011 12:00:00 AM,,"Almora-Pithoragarh road, between Makrau and Thiari","Dehra Dun, Jun 29 (PTI) Landslides triggered by heavy rains hit Rishikesh-Gangotri national highway between Dharasu and Nalupani for the third day today blocking vehicular traffic, official sources said. Long queues of vehicles were seen on both sides of the road due to the landslides that hit the area on Monday. Border Road Organisation (BRO) personnel along with police are trying to clear the debris and reopen the road. Almora-Pithoragarh road has also been blocked due to landslides between Makrau and Thiari. PWD personnel have been deployed to restore traffic. ","Almora-Pithoragarh road, between Makrau and Thiari",unknown,landslide,downpour,medium,unknown,0,,,,,glc,3668,India,IN,Uttarakhand,32442,Almora,26.07261,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.9298,29.607
www.thehindu.com,http://www.thehindu.com/news/cities/bangalore/bangalorean-killed-in-uttarkashi-landslide/article5187060.ece,5567,09/30/2013 12:00:00 AM,,"Dharasu, Uttarkashi, Uttarakhand","A Bangalorean was on Monday killed in an accident at Nalupani, in Uttarkashi districtÃs Dharasu area. Maneesh Manjunath (25) was returning from an official visit to Gangotri when he was hit by a boulder. According to Dinesh Kumar, station officer, Dharasu, Manjunath and Brij Mohan Sharma (22) had set out for Delhi in a car when their progress was blocked by a landslide, which had been triggered owing to continuous rainfall on September 29. Manjunath and the driver, Jaspal Singh, got out to clear their path. ÃA boulder hit ManjunathÃs head while he was removing the boulders from the road to make way for his vehicle to cross the area. This resulted in instant death.Ã ÃThe driver got out safe,Ã Mr. Kumar added. Mr. Sharma, who was in the car and was hit by a boulder too, has been referred to a hospital in Dehradun. Manjunath was working with the Tata Energy and Resources Institute (TERI) University in New Delhi and went to Uttarakhand on a project a couple of days ago, his cousin Gautam s","Dharasu, Uttarkashi, Uttarakhand",25km,landslide,unknown,medium,unknown,1,,,,,glc,5567,India,IN,Uttarakhand,17123,UttarkÄshi,18.88181,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3154,30.6004
news.xinhuanet,http://news.xinhuanet.com/english/2008-09/22/content_10091705.htm,803,09/21/2008 12:00:00 AM,,Kailali,"landslides and flooding occurred throughout southwestern Nepal, difficult to differentiate landslides from flooding",Kailali,50km,landslide,downpour,medium,unknown,26,,,,,glc,803,Nepal,NP,Far Western,92294,Dhangarhi,32.75383,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.9,28.833
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/several-roads-blocked-due-to-landslides-in-uttarakhand/742517.html,3674,06/29/2011 12:00:00 AM,,Several roads in Uttarakhand,"Jun 29 (PTI) Several roads in Uttarakhand, including national highways leading to the shrines of Badrinath, Kedarnath and Gangotri, were blocked by landslides triggered by heavy rains stranding hundreds of pilgrims, official sources today said. Rishikesh-Badrinath national highway was blocked just two km away from Badrinath shrine following landslides caused by heavy rains, they said, adding hundreds of pilgrims were stranded in the area. Efforts are on to remove the debris from the road and personnel of Border Road Organisation (BRO) have been deployed to clear it and open the road for vehicular traffic. Rishikesh-Kedarnath national highway has also been blocked at Sirobagad due to landslides triggered by heavy rains. Meanwhile, traffic on Rishikesh-Gangotri national highway between Dharasu and Nalupani could not be resumed on the third consecutive day today as landslides continued to hit the area. Long queues of vehicles were seen on both sides of the road due to the landslides that ",Several roads in Uttarakhand,5km,landslide,downpour,large,unknown,10,,,,,glc,3674,India,IN,Uttarakhand,2571,RudraprayÄg,24.40704,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0193,30.0667
